gene_ID,control_12,control_26,control_11,control_14,control_6,GBM_27,GBM_29,GBM_3,GBM_8,GBM_9,metastasis_21,metastasis_22,metastasis_23,metastasis_28,metastasis_30,control_15,metastasis_16
ENSG00000108468,958,2025,1273,2000,1643,645,92,2211,2226,2355,2,65,32,176,458,2075,1737
ENSG00000002919,101,152,106,261,212,60,22,207,252,222,0,3,4,26,50,356,152
ENSG00000141293,10,2,9,121,12,3,1,5,11,8,0,23,1,89,5,478,59
ENSG00000120094,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
ENSG00000173917,6,15,36,25,1,12,14,10,33,59,0,0,5,52,17,82,2
ENSG00000120093,0,1,3,3,4,15,59,13,3,2,0,1,2,24,38,10,14
ENSG00000182742,0,2,10,6,5,2,27,5,4,16,0,5,1,14,6,2,1
ENSG00000120075,1,0,7,3,0,0,11,0,0,14,0,0,13,2,0,0,11
ENSG00000108511,0,13,14,21,0,1,7,6,10,51,11,0,1,35,15,40,53
ENSG00000260027,33,30,12,97,16,12,20,64,116,214,0,0,1,62,15,53,100
ENSG00000120068,0,2,0,0,0,0,4,1,0,0,8,0,0,5,0,0,13
ENSG00000170689,1,5,0,0,0,1,1,3,0,0,0,1,0,4,4,0,82
ENSG00000159182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229637,0,0,0,0,0,7,0,0,1,6,0,0,0,0,0,0,0
ENSG00000159184,5,0,1,4,0,16,0,1,2,0,0,0,0,10,16,14,0
ENSG00000170703,14,5,22,10,23,41,2,0,0,0,0,0,3,44,23,0,9
ENSG00000136436,1823,3750,5546,4348,5582,2544,139,2401,2259,3029,0,262,285,2473,2695,4490,7121
ENSG00000159199,121,102,153,195,181,92,3,266,276,299,2,8,9,41,70,76,224
ENSG00000159202,302,411,1097,919,1111,541,36,1475,1062,1091,2,46,54,310,520,1179,1663
ENSG00000159210,312,469,577,683,695,325,41,915,925,983,1,31,46,244,319,970,1164
ENSG00000159224,2,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0
ENSG00000159217,0,0,0,1,1,2,4,2,0,0,0,0,2,121,8,81,15
ENSG00000167080,0,0,0,3,0,3,9,0,0,0,0,3,5,1,13,26,12
ENSG00000167083,64,95,101,250,117,35,1,178,389,323,0,3,4,14,28,255,193
ENSG00000108798,2059,1163,837,4041,1161,560,89,1673,3854,3308,3,88,83,286,345,3274,1410
ENSG00000173868,7,5,12,42,37,9,0,7,8,1,0,0,0,16,1,7,1105
ENSG00000198740,1058,3152,3280,3548,4366,1278,71,2271,3539,2829,3,166,74,516,1068,3959,3458
ENSG00000167085,421,394,1104,1010,858,336,57,1124,1419,1281,11,14,67,240,261,655,1231
ENSG00000279036,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
ENSG00000064300,2,5,46,21,22,316,8,156,30,8,4,0,0,25,6,0,44
ENSG00000182575,1,18,137,25,40,105,20,35,44,33,0,1,11,16,66,19,2
ENSG00000121067,296,725,1613,1072,1569,635,90,1256,960,1056,0,52,53,319,576,1099,881
ENSG00000121073,187,130,409,351,262,147,20,589,565,745,0,15,8,44,190,394,556
ENSG00000121104,28,89,231,163,181,45,21,79,135,74,0,9,0,74,72,231,230
ENSG00000136504,334,748,1346,1062,1455,559,49,1496,1180,779,1,70,34,487,611,1442,760
ENSG00000176358,1,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0
ENSG00000108813,4,0,0,1,0,1,1,2,3,11,0,0,0,30,7,0,3
ENSG00000064195,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0
ENSG00000005884,292,237,784,390,430,892,194,970,289,350,1,100,106,1977,897,1396,139
ENSG00000005882,111,484,566,358,802,188,19,456,448,477,0,4,11,158,206,698,265
ENSG00000167100,72,25,147,56,90,964,45,533,67,207,0,27,61,128,231,139,41
ENSG00000108819,2350,2832,2857,5224,3695,3405,776,4744,5577,5808,22,413,259,1992,2426,8127,4989
ENSG00000108823,13,30,26,14,58,0,2,44,6,25,0,0,1,2,2,0,0
ENSG00000108821,119,266,1279,477,650,2485,460,10421,2477,7864,224,75,507,4386,2808,553,1239
ENSG00000167105,8,4,54,27,23,22,0,22,2,10,0,0,0,16,14,41,21
ENSG00000015532,146,286,578,330,587,476,52,741,447,711,0,77,43,318,348,922,350
ENSG00000279792,1,25,9,18,26,13,5,46,19,6,0,6,2,4,25,0,12
ENSG00000108826,85,131,221,248,241,108,15,385,280,274,0,5,13,52,126,331,227
ENSG00000154920,4,13,16,22,22,29,21,139,23,22,15,2,5,4,21,0,50
ENSG00000108829,805,705,1200,1731,1454,920,89,2708,2439,2511,23,146,105,437,573,1016,4895
ENSG00000167107,77,203,390,474,269,117,44,271,729,563,0,38,4,75,233,836,279
ENSG00000136457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000136444,148,229,549,620,467,396,42,637,486,549,0,26,11,121,265,578,237
ENSG00000136449,19,25,28,60,24,141,26,48,21,25,0,0,17,80,61,169,4
ENSG00000049283,7,2,4,15,0,4,1,6,1,17,0,0,1,4,107,30,1
ENSG00000006282,222,392,821,1085,397,335,145,918,1406,1162,1,83,52,622,454,784,382
ENSG00000006283,15,34,25,7,18,165,17,163,53,8,0,0,3,0,18,21,119
ENSG00000108846,40,16,187,94,14,689,763,404,1191,1581,1,8,7,1620,393,241,625
ENSG00000154945,802,1796,3605,2805,3890,859,94,2894,3083,2542,0,64,69,294,824,2039,1285
ENSG00000108848,3743,2989,2978,6052,2565,11230,3217,9638,1994,1973,305,1769,1596,6046,7158,10613,1791
ENSG00000278963,12,19,62,80,37,26,2,81,27,22,4,0,3,8,51,8,20
ENSG00000173714,5,0,16,3,18,7,0,2,7,0,0,4,0,0,2,7,2
ENSG00000141232,111,425,759,830,856,234,44,1262,1330,1266,0,9,8,163,287,808,5325
ENSG00000008294,1539,2205,4445,3717,4521,4087,359,6492,3334,2999,1,505,325,2319,2944,4882,10884
ENSG00000239672,648,150,213,600,217,227,19,1044,742,1112,0,15,33,107,128,471,810
ENSG00000011052,1717,1538,2846,3896,2604,894,107,4362,5519,6410,0,128,255,926,671,3666,5496
ENSG00000243678,1142,1412,2681,3420,2452,755,109,3593,4924,5537,0,122,231,877,594,3321,4905
ENSG00000011258,199,399,592,546,712,424,39,892,435,510,0,82,78,245,452,436,339
ENSG00000279089,3,15,26,33,45,45,3,61,19,12,0,2,5,10,64,2,8
ENSG00000011260,568,495,716,1441,885,282,41,959,1213,1137,1,52,51,157,288,1159,861
ENSG00000154975,8,3,7,10,19,98,4,1,2,1,0,0,5,1,24,0,0
ENSG00000279743,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,11
ENSG00000141200,0,0,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0
ENSG00000141198,37,28,99,25,31,40,6,42,23,48,0,8,11,48,53,17,98
ENSG00000166260,143,336,680,377,611,229,18,536,567,587,0,35,20,94,218,389,505
ENSG00000279059,2,4,16,15,4,16,0,41,4,14,0,11,0,3,11,0,6
ENSG00000166263,125,136,431,220,166,284,5,691,280,246,0,15,23,104,264,80,46
ENSG00000108924,164,1699,5809,623,4542,648,57,207,226,177,12,2,44,148,1133,527,131
ENSG00000108960,257,521,937,1356,1188,178,23,1662,2731,1865,0,2,15,52,220,954,1234
ENSG00000261873,1,0,0,5,0,4,2,0,0,6,0,0,0,1,1,0,7
ENSG00000166292,45,11,56,13,4,20,1,26,9,21,0,0,7,22,13,176,5
ENSG00000141179,179,465,592,597,497,161,22,473,473,525,12,19,65,154,230,650,2374
ENSG00000153930,1,0,21,3,3,65,24,140,23,6,0,0,3,1,20,12,1
ENSG00000279606,0,0,0,3,1,0,1,33,6,0,0,0,0,0,2,0,1
ENSG00000183691,25,0,26,5,10,15,0,9,17,6,0,0,0,4,0,0,0
ENSG00000214226,43,151,291,185,240,84,10,96,67,66,0,23,16,51,119,269,118
ENSG00000153933,78,393,1097,359,956,318,23,267,156,261,0,30,50,220,803,707,251
ENSG00000121060,694,681,1151,1421,810,563,87,944,790,579,16,94,129,451,645,2689,2399
ENSG00000121058,200,345,484,504,571,214,12,548,279,271,0,12,16,81,175,480,256
ENSG00000121064,378,357,1065,1255,1144,250,34,1762,4012,3043,0,7,19,74,204,1242,4738
ENSG00000121057,520,758,1436,821,1644,572,91,827,814,620,0,46,52,379,534,933,530
ENSG00000153944,495,837,2547,966,2024,3530,180,4619,1824,1470,5,99,200,924,1692,1570,691
ENSG00000279555,21,21,104,23,15,199,28,183,22,5,0,1,14,86,86,1,30
ENSG00000279281,29,7,52,33,21,153,1,219,59,22,0,0,10,21,107,7,52
ENSG00000280028,0,3,7,3,7,38,15,68,7,1,0,0,6,32,25,72,6
ENSG00000166329,0,2,0,1,0,0,2,2,3,8,0,4,0,1,2,0,8
ENSG00000181610,686,717,667,829,784,252,19,857,935,717,1,38,31,186,291,703,434
ENSG00000180891,258,401,704,467,663,705,231,863,655,395,0,63,29,371,576,874,368
ENSG00000136451,396,908,1496,1177,1515,493,69,1811,908,986,0,53,28,245,529,1746,1867
ENSG00000280233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000266086,220,224,544,657,647,375,34,1073,437,469,0,70,29,220,303,762,681
ENSG00000136450,1032,992,2249,2557,2210,1616,202,3932,1913,1785,29,188,129,979,1374,2568,2699
ENSG00000279069,9,7,19,19,9,20,5,22,7,10,0,26,0,8,10,34,10
ENSG00000264364,395,967,2171,1289,2018,876,162,1349,1363,1006,1,18,46,266,727,2232,1316
ENSG00000279207,55,104,263,70,303,137,3,238,118,55,0,7,0,17,82,80,15
ENSG00000141194,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13
ENSG00000255713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ENSG00000121053,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000011143,30,92,181,137,137,162,28,214,161,125,0,9,15,79,98,192,26
ENSG00000167419,1,2,2,6,2,4,0,3,0,0,0,0,3,1,5,11,7
ENSG00000005381,0,0,0,24,10,4,0,1,1,4,0,0,0,7,1,0,312
ENSG00000005379,314,220,400,190,682,582,141,341,487,116,1,8,6,255,150,194,308
ENSG00000213246,141,324,400,412,627,106,24,413,628,533,0,21,18,59,83,733,1512
ENSG00000108375,8,36,68,36,128,25,6,14,31,17,0,0,4,0,41,0,126
ENSG00000176160,0,0,1,9,0,0,1,20,0,9,0,0,2,5,0,0,8
ENSG00000108389,416,507,983,1247,713,422,40,1163,712,346,2,35,37,213,364,889,540
ENSG00000108387,243,506,967,502,2158,500,41,702,381,333,1,38,33,103,394,234,153
ENSG00000181013,4,0,1,0,0,7,0,8,0,0,0,0,0,9,4,0,2
ENSG00000121101,5,6,20,21,44,27,14,55,87,74,0,7,6,18,3,29,24
ENSG00000266826,0,20,0,5,8,0,0,1,9,0,0,0,0,3,5,0,3
ENSG00000108384,76,164,197,264,202,80,17,321,170,192,0,1,14,44,83,122,121
ENSG00000175175,14,16,35,5,53,76,19,295,31,25,1,0,6,2,12,18,11
ENSG00000108395,285,554,903,871,1199,669,69,1351,919,856,0,19,97,260,596,503,475
ENSG00000182628,265,693,834,603,1513,255,19,1098,831,1036,0,22,30,127,260,648,442
ENSG00000068489,18,139,126,237,182,72,6,349,545,650,0,4,3,25,37,283,313
ENSG00000265303,2,14,17,39,67,20,0,65,59,94,0,0,1,1,9,65,56
ENSG00000167447,131,250,330,529,453,115,29,456,235,246,0,9,9,63,123,360,84
ENSG00000153982,0,24,33,47,35,28,3,146,52,61,0,0,1,5,20,47,0
ENSG00000175155,259,1427,1421,1130,1489,1409,62,2917,973,1378,0,242,78,952,950,1240,1648
ENSG00000278863,2,1,5,11,8,20,0,28,1,9,0,4,1,15,17,0,11
ENSG00000108406,140,508,741,628,821,419,42,1345,699,1039,0,71,34,223,260,659,1239
ENSG00000141367,4507,6045,9696,14054,11022,3972,265,18152,16954,18423,30,250,368,1388,3004,13425,21381
ENSG00000141378,136,101,134,199,160,144,5,381,147,131,2,8,7,31,125,378,137
ENSG00000062716,618,1036,1826,5938,2621,4572,94,10479,7750,5414,1,344,129,2893,1509,3222,24684
ENSG00000108423,48,119,207,172,267,69,5,153,114,110,0,6,2,40,76,89,37
ENSG00000108443,284,455,876,790,739,442,27,1032,802,736,18,13,47,205,439,857,590
ENSG00000267318,38,28,83,87,68,34,4,97,97,110,1,0,11,20,35,80,72
ENSG00000189050,67,152,201,299,213,93,18,415,418,269,27,9,2,23,89,264,411
ENSG00000068097,172,264,464,418,528,214,33,626,447,382,0,8,18,73,153,300,214
ENSG00000167434,48,1031,1234,58,3783,199,3,218,84,36,1,1,5,1,459,147,849
ENSG00000170832,469,750,1232,2144,1703,468,49,1490,1627,1551,0,49,43,255,387,2517,6064
ENSG00000141371,3,3,0,7,13,0,0,3,3,1,0,0,0,0,0,0,8
ENSG00000062725,112,352,863,567,882,212,20,801,446,354,0,21,39,145,235,733,294
ENSG00000170836,134,241,690,631,591,183,28,661,222,278,0,35,41,203,196,363,577
ENSG00000141376,128,512,1104,752,1106,652,36,1050,532,709,3,86,15,288,627,1323,760
ENSG00000121068,228,446,1086,209,1176,1484,193,2530,380,733,1,10,134,281,913,562,176
ENSG00000121075,1,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
ENSG00000253506,0,0,0,4,0,8,0,4,1,0,0,0,0,1,3,0,0
ENSG00000136492,5,6,31,30,29,103,3,400,84,69,4,0,7,10,63,0,107
ENSG00000108506,174,310,431,568,517,228,35,701,526,366,1,7,19,99,218,457,174
ENSG00000108510,960,2222,4141,3460,4614,2033,97,4431,3540,3094,3,265,112,951,1417,4167,7147
ENSG00000279133,5,26,103,63,85,124,4,202,124,45,0,2,6,103,127,93,222
ENSG00000270033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
ENSG00000172421,0,0,0,1,0,1,1,2,0,1,0,0,2,0,2,29,1
ENSG00000087995,95,139,219,212,171,85,14,353,225,160,0,7,7,62,101,46,110
ENSG00000146872,503,744,1124,1119,1367,1016,136,1507,1010,934,0,151,97,576,793,1242,1366
ENSG00000011028,483,1949,2364,1480,4083,1307,812,3866,5274,4485,5,59,46,496,514,1293,1502
ENSG00000279713,5,4,3,5,14,2,1,11,7,6,0,1,0,0,0,0,0
ENSG00000173838,0,0,0,3,1,13,8,4,0,0,0,0,0,3,1,0,1
ENSG00000170921,584,600,1441,1680,1077,1539,198,4496,2773,1711,29,195,85,893,828,2396,1824
ENSG00000008283,93,177,336,143,366,371,33,467,184,200,1,18,9,166,352,439,96
ENSG00000159640,144,835,1650,346,1080,8148,153,19928,1002,3735,1,304,277,1503,4762,1898,1957
ENSG00000264813,64,317,762,156,465,3266,59,8977,435,1758,1,142,113,710,1935,1174,1050
ENSG00000173826,0,0,0,0,2,3,1,0,0,5,0,0,0,30,2,0,0
ENSG00000136485,608,1367,2680,2332,2804,983,118,3243,2732,2972,0,35,115,483,841,1834,2859
ENSG00000136463,135,128,235,263,270,107,9,273,247,263,0,14,10,16,83,168,99
ENSG00000198909,647,1176,2263,2245,2363,1592,56,1811,1860,1742,3,134,67,552,923,3031,2811
ENSG00000266173,280,339,572,836,562,690,70,1113,657,605,1,26,24,307,467,809,523
ENSG00000136490,337,192,232,858,656,202,11,356,572,508,0,0,13,118,68,1041,2639
ENSG00000279369,24,36,21,157,66,56,1,97,71,68,0,1,0,26,34,202,91
ENSG00000125695,753,1430,1348,1720,1577,813,113,1978,1980,1997,1,53,53,370,507,1401,1744
ENSG00000108588,2692,5190,4961,5660,5991,1773,148,5629,7523,7656,2,84,120,607,1472,4333,6198
ENSG00000198231,1870,2530,3831,3641,3956,2613,200,4351,2931,2590,6,309,260,1261,1935,3203,1697
ENSG00000108592,784,704,1458,1290,1403,1149,119,1680,1687,1469,12,139,117,449,902,1113,803
ENSG00000087191,721,920,1273,1410,1476,802,110,1878,1880,2130,0,40,70,437,634,1640,1352
ENSG00000108604,574,778,996,1339,1089,474,97,1071,1562,1290,11,47,16,229,443,1521,1640
ENSG00000213218,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0
ENSG00000136487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000136488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259384,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,4,0
ENSG00000007312,17,4,22,28,32,3,0,28,4,29,1,0,0,14,13,57,17
ENSG00000007314,4,0,14,2,6,13,0,7,6,1,0,0,0,16,16,12,6
ENSG00000224383,28,17,62,29,93,79,36,76,26,24,0,6,0,14,73,24,26
ENSG00000108622,969,729,1987,689,1872,460,14,1003,300,486,0,74,39,196,659,1909,464
ENSG00000178607,101,303,573,666,611,320,22,506,559,543,1,39,10,244,307,986,4371
ENSG00000136478,583,756,1414,1167,1615,568,71,1651,1839,971,0,46,54,381,423,1254,2087
ENSG00000261371,9356,8472,18214,13128,14170,7805,162,33823,9660,14560,12,2047,919,5520,10250,30657,23356
ENSG00000271605,298,879,465,1591,982,9,4,547,1675,1309,0,9,1,12,15,1031,1288
ENSG00000256525,39,73,140,155,148,243,26,282,95,105,0,62,14,174,236,260,108
ENSG00000108654,8072,14102,20768,24773,21495,19457,756,29734,21579,17774,36,2817,1588,11919,16962,21340,30930
ENSG00000258890,275,346,484,477,590,803,51,1156,449,389,2,44,52,390,551,587,347
ENSG00000108854,272,565,1395,940,1105,875,38,1620,822,631,1,106,41,329,705,924,763
ENSG00000176809,27,72,203,84,84,322,46,430,99,71,8,28,17,108,218,74,111
ENSG00000120063,1277,2934,6375,6494,5429,1221,202,7631,17503,23288,10,52,124,809,916,4908,47070
ENSG00000108370,3,30,74,63,57,96,23,38,92,164,0,5,1,24,21,365,36
ENSG00000168646,433,728,1705,358,2587,1949,234,1573,281,433,5,36,45,251,1084,953,344
ENSG00000266076,229,306,713,178,916,926,129,611,112,155,4,26,11,125,541,426,144
ENSG00000154240,415,838,1568,663,1163,1949,116,1050,240,523,2,321,256,1089,1805,1210,164
ENSG00000091583,1,0,0,2,1,0,0,1,3,5,0,0,0,0,1,1,2
ENSG00000252653,1,1,2,22,6,6,5,0,6,5,0,5,0,0,0,37,20
ENSG00000154229,708,1191,1453,2652,2118,711,194,1675,4467,3875,2,20,37,264,353,1116,1179
ENSG00000251698,0,2,0,1,0,1,1,3,0,2,0,0,0,0,0,2,1
ENSG00000075429,3,2,3,1,0,2,0,4,2,0,0,0,0,1,5,0,0
ENSG00000251764,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
ENSG00000075461,18,5,39,9,22,504,21,309,206,27,0,0,1,3,43,40,2
ENSG00000108878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198265,1182,2552,3794,3956,3760,1668,100,4175,3933,2770,3,202,176,878,1511,3761,3098
ENSG00000200619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197170,547,782,1419,1067,1501,551,34,1985,1055,1069,0,80,75,256,585,781,2035
ENSG00000154217,550,266,793,641,815,1131,130,1201,661,712,35,252,139,1048,941,769,1762
ENSG00000279917,25,0,9,5,1,45,3,19,5,5,2,6,11,10,25,20,82
ENSG00000279361,4,0,6,2,11,18,2,36,2,0,0,10,0,16,17,0,23
ENSG00000130935,380,655,841,935,1041,257,33,1025,610,556,0,37,21,115,274,360,477
ENSG00000171634,2634,5293,7605,6784,8479,6223,519,9297,6298,4622,7,732,516,2906,4294,9684,6283
ENSG00000279573,0,1,10,2,15,17,10,35,14,2,0,0,2,16,22,162,0
ENSG00000279880,45,146,214,125,307,88,5,212,154,167,4,0,27,26,73,230,113
ENSG00000186665,61,110,172,143,159,59,3,210,141,225,5,13,6,57,88,33,141
ENSG00000182481,452,325,603,999,612,307,23,1952,1434,1887,0,40,44,151,187,723,1747
ENSG00000196704,277,715,703,657,981,421,65,817,1236,1331,0,15,40,143,228,476,1336
ENSG00000141337,62,153,299,282,385,463,21,454,247,275,1,20,27,141,183,498,574
ENSG00000108932,70,168,127,259,271,1040,7,893,837,2482,2,40,33,47,175,128,7540
ENSG00000070540,247,483,627,543,709,818,61,1292,1140,1966,20,63,60,255,496,617,2653
ENSG00000108946,4289,8350,11072,11423,14847,3261,281,15414,13491,19383,3,321,446,1358,3150,11639,40038
ENSG00000108950,145,49,145,698,107,252,55,1077,1351,1690,0,0,19,43,64,429,870
ENSG00000141338,23,111,207,51,630,185,9,274,126,129,1,0,15,34,63,15,27
ENSG00000154258,67,306,474,70,1276,289,10,190,63,66,13,0,12,21,206,159,11
ENSG00000154262,13,120,134,185,293,122,6,59,59,16,2,0,5,24,131,47,185
ENSG00000154263,9,79,58,30,79,166,4,61,26,33,4,1,1,22,94,53,15
ENSG00000278873,4,0,4,1,18,19,1,10,1,0,0,0,0,4,23,0,0
ENSG00000154265,116,158,475,230,456,256,8,500,177,124,4,21,65,84,458,412,141
ENSG00000108984,53,104,217,157,316,62,7,194,199,136,0,5,10,36,114,768,301
ENSG00000278972,0,16,24,6,37,7,0,16,2,0,0,0,0,12,8,63,11
ENSG00000153822,12,3,156,10,83,71,9,111,74,10,0,0,1,316,3,3,1
ENSG00000123700,292,328,588,1023,380,877,37,3607,485,1027,0,79,53,414,452,1709,675
ENSG00000125398,56,92,236,96,201,1548,387,1417,950,249,0,0,3,115,36,40,410
ENSG00000133195,71,127,236,388,348,98,18,290,601,651,3,11,4,84,116,437,696
ENSG00000180616,57,149,380,191,169,22,1,66,45,55,0,1,4,24,32,26,70
ENSG00000166685,243,323,780,572,827,386,64,734,576,523,0,25,26,255,346,438,312
ENSG00000133193,136,325,654,516,683,246,17,601,525,517,0,18,26,104,262,455,595
ENSG00000141219,120,384,615,494,643,264,22,739,337,288,1,9,28,135,221,536,143
ENSG00000187959,0,9,0,0,17,0,1,1,0,0,0,0,0,4,3,0,0
ENSG00000179604,569,776,4037,486,1592,1338,73,549,536,701,0,29,68,377,901,1377,705
ENSG00000069188,34,40,47,25,173,103,10,90,66,8,30,0,10,26,60,19,31
ENSG00000172809,2607,3923,4160,7017,5612,1171,78,4640,7706,8030,3,181,310,1356,1243,6144,10390
ENSG00000141540,282,763,1671,739,2043,2115,96,2002,1273,1212,0,19,68,48,565,610,602
